28613,151,788,721,Itsriyapaul
12475,40,14,39,_theroshninandi_
105867,6065,11204,11582,realshreyakumari
16544,141,237,109,spoiled.by.style
101098,21,27,25,love_urbanutopia
94142,1372,1721,1531,Realruchisingh
55996,652,593,928,dawatehind
11741,45,77,63,jugnu_agarwal
75014,1081,1611,1190,Pankajgajwani44
41520,76,262,251,varshavinn
43289,434,1705,3656,foodie_anshul
46834,17,4,33,Kiranguptalabel
22129,371,478,427,nupurmunot
10510,20,7,68,Diveasarin1
20889,628,84,125,suyug_the_travel_junoon
11729,173,397,451,Foodism_Siliguri
24883,279,473,546,ana_sunshine6
9609,216,213,358,minakshiiiiiiiii
6851,669,1542,798,little_jar_of_happiness
4900,28,32,45,Shilpa0830
24429,164,178,271,thefashion_divaa
45656,486,549,3508,Delhicravings
2226,160,207,247,lovingblush
24417,352,85,278,eshahindocha
12491,1566,51,112,chatori_food4soul
114116,6310,13325,11478,Don_kaurleone
40444,469,712,506,Lighthouse_foodie
43511,27,43,39,IndianFoodExpress
11467,308,241,417,tinkeringstyle
50227,158,597,1021,Goofytalkies
3921,34,15,57,Indianmommie
45884,129,500,130,Nikita.kat
42109,431,1569,621,FKMAKEUPARTIST
271468,1015,9636,5673,sonali_swami
9569,729,878,830,_mr__yadav_
10085,91,81,103,allblogged
12533,1594,1637,1369,the_rustic_tassel
3820,112,73,92,dimplessweetlife
4815,65,76,87,Myrabeautybliss
4540,92,63,66,perspectivebyjahnviarora
6603,247,373,26,Mylilworldmoin
65739,1272,1447,1946,priya.agg
10346,1067,989,675,Sanjeevxni
268684,1385,1294,2210,theorangeepistles
9543,181,306,503,Thewinsomevibe
4802,447,407,400,the.foodista
102724,1926,447,2717,shital____gohel
5489,106,29,367,rupali_aka_max13
365733,247,5386,5020,simplekaul
9686,831,935,828,ipuneettokas
35613,426,280,148,Abhishekjha09
12902,268,527,207,Bhavxni
8902,1013,1024,1569,therohitpahuja
224085,2844,8707,10450,arjunvajpai
37347,8575,2438,2469,harshtyagi509
33823,2151,2794,2678,Kartavya_makwana
10606,54,45,168,asmitaabhatnagar
102373,1466,2210,812,Mallaica
57453,2000,3533,5168,_insta_shayari_
5007,84,79,61,Itsjasminekukreja
8708,85,94,109,indian.travel.blogger
9063,35,53,267,photopado
5409,201,283,289,Miss.snehalsalunke
52391,1936,1268,1686,maheshkeshwala
277127,10,2205,1863,nivrity_das
10890,95,50,292,momtasticworld
18460,671,482,1289,wannabefoodie69
28801,479,1050,324,foodcrazer
4544,89,236,102,anishamandal98
33409,166,611,671,_r829ns_
94391,697,1735,8750,Gauravmolri
9418,877,890,950,Travel_freak_mr_sharma
18393,1349,97,26,Karina_shahare
7736,182,220,256,feedingappetite
9069,729,348,496,_theglitterchic
15395,557,517,547,Foodiepreneur
7077,154,221,269,the_spices_of_india
9183,110,181,56,babyanaaya
240291,3031,11702,4951,Ankita_extreme
110349,850,1867,1570,abuzarajex.if01
10031,102,320,344,megha.dasgupta
31557,556,1458,116,Missfashioncupid
80328,3025,3576,8011,notyourbaebuddy
8789,55,59,72,munching.lamhe
33467,2741,3098,2651,theprettycitygirl
4093,94,83,81,foxonfeet
8645,50,181,176,Fabzfoods
39653,1868,1524,1250,the.baljinder
4187,98,84,106,believe_in_sisodiya
17211,447,504,665,Aadya_mom
98218,660,1651,1471,itssshikha
9470,188,249,210,prekshabardia03
3050,99,139,215,streettrotter
4399,6,39,38,reviewbymitali
10629,394,187,339,Silly_pie06
8871,31,54,47,foodaholix_blog
21533,869,1745,2183,Nagpur_buzz
8664,89,170,180,Fashionreinvent
39595,754,391,5902,hardcorefoodie5
69309,263,1201,1290,Mahiisingla
96391,3564,3623,3646,Sheenlibra
5248,331,364,209,fascinating_lifestyle56
4148,141,210,160,jinny.kay
16310,402,365,250,Blogeshwari.in
61868,2382,1332,3911,prachithesingh
42575,1580,1666,1133,Baristakrut
30569,90,253,322,nitinaroraphotography
18596,391,657,513,Deepak_patel_photography
20336,14,38,580,jayshreebhagat
89912,157,338,1054,Ria.goenka
32557,323,310,536,Sheprettylaw
100429,1161,5101,4479,bhumygor
30047,111,526,666,thetravellingbeee
50879,143,124,136,dj__style
15442,32,132,113,medhavista
26108,121,235,96,element.bykt
12601,242,689,566,Crazy.junkies
10942,1023,422,676,Pet__aur___plate
114426,1845,7276,5949,madhulika_r.96
9768,331,332,249,Richestilo
21752,321,283,76,namratabs
11827,963,862,982,g.a.m.a.n
29813,322,629,261,Galliyokakhana_rozana
29425,528,484,316,Dancechoksidance
127466,1529,456,1504,men_and_shoes
35156,285,267,414,I_m_ankit_
98359,1579,2188,3100,my_fernweh_soul
13262,144,265,336,Wanderer_ali
10416,220,61,112,Thedelhistreets
9119,422,398,543,VogueNlullabies
13036,1746,2556,2361,the_indian_messieurs
8541,435,26,245,TheModishLust
10307,142,97,150,Saniyadawar
68906,662,144,108,dolly_Kaur_
87653,96,117,43,Stylewithyuga
8931,230,237,229,_mr_coolest_
10506,392,351,486,subhankhannn
11067,195,1259,581,dilsechatore
30945,1855,2432,2168,yogeshushetty
15439,95,67,194,allarsh
29747,63,87,53,Makeup_bobbychopra
18683,538,1082,1245,yogaurmi.india
8739,146,278,235,thewegoals
581449,22214,34412,28255,shrutika_official
4260,1615,1470,1698,Ayushishekhawat_official
36166,695,825,754,_prettylittleliar_17
59324,5565,6005,5713,yashbhatter
9032,88,53,103,himanshugandhiofficial
9485,223,194,211,d_glittergirl
226819,1161,392,272,stefygupta
42459,3001,3262,2664,Parthbajaj
31105,1152,300,754,thegypsypanda
11890,154,772,586,Pinkeypreet
7498,1359,250,952,rainbow_blooms96
9525,135,125,160,photoshoto_hojae
46770,1376,607,1702,syedaltamash
29025,1239,1627,1279,nikhil2k95
32417,1225,1323,2073,Im_rajanluthra
8765,582,752,410,foodicted.fellow
7272,713,335,561,foodiesground
12417,91,359,266,swayta.goswami
3400,46,45,57,Shivangi_a_gandhi
3809,421,2125,528,meettnna
3080,45,41,43,Themakeupbycynthia
3254,269,38,320,The_style_statement._
15845,61,812,1536,thecuriousjalebi
4131,170,83,321,veggy.eats
4883,1256,1225,1209,Purnendukhatri
98478,1002,1631,3664,Theshrutikerni
121809,10301,17907,13000,shaunromy
60451,5561,13733,2951,monkey.inc
14629,29,52,75,digital_khau_galli
5557,176,306,220,Versatilityprevails
15227,299,50,54,jugniandco_
113803,269,204,1433,dikshamalik.malik
13161,1221,1621,1305,01akshaysingh
5399,56,89,71,Hungrynomadss
5299,21,182,504,travel_fork
4852,711,557,514,apekshamishra09
52613,1404,823,989,akshay_partha
9413,148,295,491,dharti.ka.bhoj
4927,171,142,194,Ashish_arrow
3169,96,124,154,Freaky_mist
10025,190,265,353,Dilsemiddleclass
3379,57,100,81,foodiesheavenn
101247,613,368,368,highonkokken
11100,505,122,512,growing_with_nemit
137273,884,685,978,Aditigautamofficial
11112,309,282,331,fooddiariesss
104556,1123,1127,1317,amitkrsg
8012,422,458,463,fascinatinglegacy
4010,304,223,304,iamthesimwal
38797,389,112,346,mytwolittlefeet
6655,453,473,501,thegourmetjournal
11054,107,142,180,Foodandthoughtsblog
8630,335,361,383,Iofficialarmaan
4769,147,135,91,Madzz_21
6807,584,582,542,hemadrita
53150,10253,8371,7415,hemalingle
6146,174,819,702,apurvagantola
10708,681,599,853,foodinveinss
44487,731,724,2107,Shivy231
9074,191,720,138,Dikshant_fitness
43041,1113,3162,1939,Yudister_narayan
51888,3624,4269,6495,Vipin_yadav_official
68049,2499,1269,6828,being_batman1
38871,502,2193,1412,tabishmistry
53777,119,1770,4655,Aditi_myakal
33657,1633,240,2777,avimanshah
7358,36,490,231,_firstbite_
18343,721,756,400,dimpyscorner
11231,5036,699,613,somrita_d
12477,696,549,491,Spoonofflavours
72091,475,1616,1061,iam_amitsobti
9715,1187,1973,1171,Vasavi_Prakash_
5422,218,137,278,fitfoodiebee
9051,99,204,208,soulful__foodie
33678,205,55,308,Thatchori
5500,344,627,668,Souravxo
44223,5214,10744,4333,siddharthkerkar
69929,8642,4212,3238,PayalTosyan
12129,120,198,469,_jaipur.foodies_
48224,894,147,1561,Devanshkamboj
37376,469,96,321,styleeverystory
42335,408,78,82,Konkonadatta_
41786,63,123,111,spicytarian
11128,210,311,330,Adi.anjaani
10430,1110,235,1049,delhihiteraman
6606,180,523,652,balagraphy
93830,2172,1632,3025,Prachi_maulingker
6743,197,320,280,ladyinpinkjacket
3939,121,80,97,nanditaagoyal
43629,895,793,474,shefali_upadhyaya
9977,10,72,295,r4review
17647,44,50,55,pie.bhavyanarang
38108,297,324,340,feedthestyle.blog
3145,214,212,233,kanpur_food_network
64667,70,1347,2218,thatanonymousmiss
81907,517,862,1907,Sujomathew
205891,95,1166,428,sudeshnasworld
104932,710,1217,880,cravingsandcalories
26746,118,204,225,Babelicious_indiana
22474,1380,1077,1560,_b_thirteen_
50435,543,163,749,Saumya_somi
10358,126,1155,193,varshachauhan_
19571,1022,971,287,trippy_procrastinator
41076,747,775,445,Intensefashionchic01
23482,572,556,50,thetinkersoul
17180,11,11,465,Shopaholicadventures
9323,229,67,243,Pranjikhanna
119459,1203,2320,559,riyaadixit
9820,711,509,1165,priyanka_the_explorer
9160,103,165,112,Chakshujain17
34581,330,261,417,Heisgotthestyle
345816,2346,4666,1748,deepikabutola
14597,77,82,60,chennaiwanderergirl
30768,171,396,603,Ashwinvias
9246,331,295,657,thecrazy_explorer
17002,675,97,1070,thevoguedge
24191,1543,651,1063,The_blunt_of_ombre
49102,1722,2268,1811,Kuldeepshashi
17108,970,732,441,ritikakuniyal
58872,1584,2628,2576,walkwithchennai
18289,824,785,343,Ankiihny
27161,934,1047,988,Ivneettogar
5436,1008,1018,128,alaikavasani
12901,269,339,351,fizzy_bong
9864,191,169,189,Akshay26
41876,8,2436,280,Varsha.tyagi16
111627,3526,4787,1544,iammaheshkumar
33852,711,475,806,Palletesandpaint
26122,276,316,755,twinklingtina
106316,421,3481,1168,Foodiedilse
45076,206,402,634,Stylestatements.in
14846,23,22,8,indianbeautybloom
17143,694,837,693,Abhay_vashisht
17811,484,556,916,Muskan_yadv
11695,318,313,309,Foodie__indians
5347,180,532,249,richa.chandrawanshi
5250,70,130,135,Leander_reis
13299,208,336,548,goldengirl_sonalika
18844,283,826,687,Vintagebraid
17342,309,475,428,Smillyaf
67246,301,326,446,Anjali_kapoor_official
145892,11257,6092,10354,perkymegs
26837,174,130,213,harsha_navalkar
124929,2898,4395,1827,Foodie_incarnate
27744,175,254,223,hemant_hkthenics
45779,195,751,465,ritikagupta
9996,45,184,397,navyathanandi
15916,2097,817,1983,ashrika__
67903,895,677,1406,Divyamisra2
76959,2453,2411,1224,trushna_parekh
2936,480,621,504,Thewesternfit
37781,519,839,711,Trend.idiom
2311,238,349,62,youths_help
23020,1133,1296,2503,wwe_ishakhurana
10975,373,1086,631,Ajmerfoodie
126534,197,785,1014,Tashveensehgal
51096,204,1402,1212,heenadhedhi
4379,29,59,100,Kumuthareddy
23527,2970,2520,3023,Akanshabhargavaa
104098,1713,2538,773,VoguEthics
14888,821,1354,1714,Iamsonalrana
30236,943,2116,4071,Kamakshi.pal
15620,242,235,912,Pratikshasharma01
70658,1456,2199,1854,Naviarora9
18388,43,129,249,Payalvshankar
26497,1490,503,1112,_sherlen_
15619,243,315,256,Shvtas
23558,778,521,532,GijoJohnofficial
17440,840,294,1202,thevoguishaffair
14605,239,105,182,anupa_anunomics
182172,763,2047,1371,Bhumika_t
202710,1764,3715,2925,DilliFoodies
19916,141,243,206,trumatter
28129,305,1094,2537,thatrebelchildblogs
13175,110,261,322,archita_rajkumari
14146,282,345,541,smittencurve
21921,666,335,667,stutichangle
93864,1755,3045,2468,inikhilwatts
5245,672,1268,350,devil._in_.disguise
23096,34,134,78,Stylesecretsbyjineesha
72577,141,646,1339,the_instyle_journal
26369,218,237,271,thesliceofliving
36092,336,1063,321,Djfarmeen
40369,79,104,24,myabraam
5292,80,90,37,Fatema_m92
32259,3711,2337,1116,sanil_sawant
36487,1110,1740,1158,tastingwithfingers
14098,421,146,359,ayushk9
18185,207,117,171,Prakulbakshiofficial
22452,615,555,574,riyansh_nagar
57890,1654,8611,10161,Sudhanshuthakurr
15095,466,405,727,trendzstop_
32098,3944,5618,3433,arlene_vernon
25955,102,579,513,lilboxoffashion
37477,2009,1661,3582,officialtanyachaudhari
19139,47,236,347,izzy_hipster
7160,480,498,296,Thedivinediva_
17508,961,908,1060,Swathihariharan
4745,2151,1343,2292,harsh.toke
10632,100,110,260,diya.nailart.loom
28681,352,54,614,KAURISMATICFOODIE
95723,665,1347,1310,simplyshalini
39659,40,27,16,dhempe
6428,241,312,345,eat_therapyy
20198,353,930,480,wanderlayer
22091,309,223,197,iamrahulroyal
13810,485,382,445,Inher_paradise
3120,205,217,212,The.vogue.lust
15834,91,106,83,Ahadhalariphotography
16709,977,1029,519,cosmolifestyler
28612,151,788,721,Itsriyapaul
12470,44,16,42,_theroshninandi_
105866,6065,11204,11582,realshreyakumari
16543,161,240,109,spoiled.by.style
101099,21,27,25,love_urbanutopia
94140,1380,1730,1537,Realruchisingh
55997,38,737,604,dawatehind
11741,47,77,63,jugnu_agarwal
75012,1081,1611,1190,Pankajgajwani44
41518,94,262,253,varshavinn
43288,438,1705,3656,foodie_anshul
46834,21,5,41,Kiranguptalabel
22129,372,478,428,nupurmunot
10510,26,7,68,Diveasarin1
20888,628,84,125,suyug_the_travel_junoon
11731,174,397,451,Foodism_Siliguri
24882,281,473,547,ana_sunshine6
9609,216,213,358,minakshiiiiiiiii
6853,669,1542,798,little_jar_of_happiness
4898,29,32,45,Shilpa0830
24429,166,179,271,thefashion_divaa
45664,512,591,3602,Delhicravings
2226,160,207,247,lovingblush
24420,355,86,278,eshahindocha
12490,1566,51,112,chatori_food4soul
114117,6633,13355,11479,Don_kaurleone
40448,475,712,506,Lighthouse_foodie
43509,27,43,39,IndianFoodExpress
11468,313,241,417,tinkeringstyle
50228,161,597,1035,Goofytalkies
3921,34,15,57,Indianmommie
45883,129,500,130,Nikita.kat
42112,546,1591,639,FKMAKEUPARTIST
271472,1083,9645,5675,sonali_swami
9568,741,878,830,_mr__yadav_
10084,91,81,103,allblogged
12536,1594,1637,1369,the_rustic_tassel
3820,112,73,92,dimplessweetlife
4814,65,76,87,Myrabeautybliss
4540,92,63,66,perspectivebyjahnviarora
6603,247,373,26,Mylilworldmoin
65735,1092,1270,1447,priya.agg
10347,1067,989,675,Sanjeevxni
268678,1385,1294,2210,theorangeepistles
9543,181,306,503,Thewinsomevibe
4801,447,407,400,the.foodista
102737,1992,459,2717,shital____gohel
5492,106,29,367,rupali_aka_max13
365782,266,5457,5049,simplekaul
9689,831,935,828,ipuneettokas
35612,427,280,148,Abhishekjha09
12900,269,527,207,Bhavxni
8906,1016,1025,1569,therohitpahuja
224084,2844,8708,10450,arjunvajpai
37346,8575,2438,2469,harshtyagi509
33821,2151,2794,2678,Kartavya_makwana
10605,60,46,168,asmitaabhatnagar
102388,1495,2224,812,Mallaica
57506,2855,3933,5409,_insta_shayari_
5007,90,79,61,Itsjasminekukreja
8706,86,94,109,indian.travel.blogger
9043,37,53,267,photopado
5410,209,283,289,Miss.snehalsalunke
52390,2066,1269,1686,maheshkeshwala
277115,635,2219,1863,nivrity_das
10890,95,50,292,momtasticworld
18459,783,488,1295,wannabefoodie69
28809,497,1086,324,foodcrazer
4544,1,100,236,anishamandal98
33412,211,615,672,_r829ns_
94388,697,1735,8750,Gauravmolri
9418,880,891,951,Travel_freak_mr_sharma
18394,1372,97,26,Karina_shahare
7736,183,220,256,feedingappetite
9068,729,348,496,_theglitterchic
15396,570,517,547,Foodiepreneur
7076,154,221,269,the_spices_of_india
9183,110,181,56,babyanaaya
240296,3075,11725,4952,Ankita_extreme
110348,852,1869,1572,abuzarajex.if01
10031,103,320,344,megha.dasgupta
31558,556,1457,116,Missfashioncupid
80342,3027,3576,8052,notyourbaebuddy
8788,55,60,72,munching.lamhe
33465,2743,3099,2651,theprettycitygirl
4093,94,83,81,foxonfeet
8645,51,181,177,Fabzfoods
39655,1872,1524,1251,the.baljinder
4187,98,84,106,believe_in_sisodiya
17209,448,504,665,Aadya_mom
98209,699,1662,1472,itssshikha
9471,196,251,210,prekshabardia03
3050,100,139,215,streettrotter
4398,10,39,38,reviewbymitali
10629,394,187,339,Silly_pie06
8872,31,54,47,foodaholix_blog
21534,882,1780,2190,Nagpur_buzz
8664,99,172,180,Fashionreinvent
39605,894,398,6005,hardcorefoodie5
69314,291,1205,1296,Mahiisingla
96391,3564,3623,3647,Sheenlibra
5249,334,364,209,fascinating_lifestyle56
4148,141,210,160,jinny.kay
16310,409,366,250,Blogeshwari.in
61879,2383,1332,3913,prachithesingh
42574,1580,1666,1133,Baristakrut
30570,90,253,322,nitinaroraphotography
18595,393,657,513,Deepak_patel_photography
20335,14,38,580,jayshreebhagat
89910,159,339,1054,Ria.goenka
32557,341,312,537,Sheprettylaw
100427,1161,5115,4480,bhumygor
30049,128,527,668,thetravellingbeee
50878,143,125,136,dj__style
15445,36,133,114,medhavista
26109,123,236,97,element.bykt
12604,250,691,566,Crazy.junkies
10943,1023,422,677,Pet__aur___plate
114440,1871,7293,5955,madhulika_r.96
9769,332,332,249,Richestilo
21753,321,283,76,namratabs
11830,974,862,982,g.a.m.a.n
29813,333,636,262,Galliyokakhana_rozana
29424,530,484,316,Dancechoksidance
127465,1529,456,1505,men_and_shoes
35155,290,268,414,I_m_ankit_
98357,1581,2188,3100,my_fernweh_soul
13262,152,265,336,Wanderer_ali
10416,220,62,112,Thedelhistreets
9121,422,398,543,VogueNlullabies
13047,1767,2558,2364,the_indian_messieurs
8542,437,26,245,TheModishLust
10307,142,97,150,Saniyadawar
68908,674,144,108,dolly_Kaur_
87652,96,117,43,Stylewithyuga
8930,231,237,229,_mr_coolest_
10505,392,351,486,subhankhannn
11069,275,1259,581,dilsechatore
30946,1855,2432,2168,yogeshushetty
15439,104,67,194,allarsh
29746,63,87,53,Makeup_bobbychopra
18706,552,1109,1270,yogaurmi.india
8738,151,278,235,thewegoals
581442,22219,34412,28256,shrutika_official
4259,1615,1470,1698,Ayushishekhawat_official
36185,702,825,754,_prettylittleliar_17
59322,5565,6005,5713,yashbhatter
9032,88,53,103,himanshugandhiofficial
9485,223,194,211,d_glittergirl
226816,1161,392,272,stefygupta
42467,810,3169,3286,Parthbajaj
31105,1152,300,754,thegypsypanda
11891,168,773,586,Pinkeypreet
7499,1359,250,952,rainbow_blooms96
9524,137,127,160,photoshoto_hojae
46767,1393,607,1704,syedaltamash
29028,1239,1627,1279,nikhil2k95
32417,1241,1324,2073,Im_rajanluthra
8767,586,753,410,foodicted.fellow
7272,713,335,561,foodiesground
12420,91,359,266,swayta.goswami
3400,46,45,57,Shivangi_a_gandhi
3809,424,2127,528,meettnna
3080,45,41,43,Themakeupbycynthia
3256,269,38,320,The_style_statement._
15843,111,818,1537,thecuriousjalebi
4129,170,83,321,veggy.eats
4884,1256,1225,1209,Purnendukhatri
98476,1026,1632,3664,Theshrutikerni
121821,10360,17914,13003,shaunromy
60457,5566,13736,2952,monkey.inc
14626,29,52,75,digital_khau_galli
5558,181,306,220,Versatilityprevails
15227,299,50,54,jugniandco_
113802,344,204,1448,dikshamalik.malik
13161,1221,1621,1305,01akshaysingh
5403,61,91,71,Hungrynomadss
5299,61,182,504,travel_fork
4850,712,557,514,apekshamishra09
52612,1405,823,989,akshay_partha
9412,149,297,494,dharti.ka.bhoj
4927,171,142,194,Ashish_arrow
3169,98,125,154,Freaky_mist
10024,190,265,353,Dilsemiddleclass
3379,57,101,81,foodiesheavenn
101248,636,368,368,highonkokken
11102,506,122,512,growing_with_nemit
137285,886,685,978,Aditigautamofficial
11112,317,283,332,fooddiariesss
104554,1153,1127,1317,amitkrsg
8012,422,458,463,fascinatinglegacy
4010,304,223,304,iamthesimwal
38797,390,112,346,mytwolittlefeet
6652,42,461,473,thegourmetjournal
11057,16,107,142,Foodandthoughtsblog
8629,335,361,383,Iofficialarmaan
4769,148,135,91,Madzz_21
6808,587,582,542,hemadrita
53151,10286,8396,7437,hemalingle
6147,179,820,702,apurvagantola
10708,681,599,853,foodinveinss
44491,817,730,2107,Shivy231
9076,245,720,138,Dikshant_fitness
43040,1139,3162,1939,Yudister_narayan
51892,3661,4324,6521,Vipin_yadav_official
68049,2525,1269,6828,being_batman1
38871,503,2193,1412,tabishmistry
53774,653,1776,4655,Aditi_myakal
33658,1635,240,2777,avimanshah
7358,43,490,231,_firstbite_
18345,721,757,400,dimpyscorner
11231,5046,699,613,somrita_d
12475,718,549,491,Spoonofflavours
72092,491,1617,1061,iam_amitsobti
9716,1187,1973,1171,Vasavi_Prakash_
5424,222,138,278,fitfoodiebee
9051,99,205,208,soulful__foodie
33683,215,55,308,Thatchori
5499,400,627,668,Souravxo
44229,5241,10775,4333,siddharthkerkar
69962,8769,4231,3245,PayalTosyan
12132,48,120,198,_jaipur.foodies_
48222,991,147,1561,Devanshkamboj
37375,469,96,321,styleeverystory
42338,408,78,82,Konkonadatta_
41788,68,123,111,spicytarian
11127,210,312,330,Adi.anjaani
10424,1110,235,1049,delhihiteraman
6606,405,575,656,balagraphy
93864,2183,1632,3027,Prachi_maulingker
6743,242,320,280,ladyinpinkjacket
3942,121,80,97,nanditaagoyal
43638,929,798,474,shefali_upadhyaya
9977,10,72,295,r4review
17647,44,50,55,pie.bhavyanarang
38117,316,326,341,feedthestyle.blog
3142,214,212,233,kanpur_food_network
64670,70,1347,2218,thatanonymousmiss
81897,541,866,1907,Sujomathew
206142,193,1172,430,sudeshnasworld
104938,829,1281,904,cravingsandcalories
26742,118,204,225,Babelicious_indiana
22469,287,1398,1078,_b_thirteen_
50430,590,165,749,Saumya_somi
10359,126,1156,193,varshachauhan_
19571,1024,971,287,trippy_procrastinator
41076,746,775,445,Intensefashionchic01
23480,573,556,50,thetinkersoul
17180,11,11,465,Shopaholicadventures
9323,229,67,243,Pranjikhanna
119487,1277,2344,559,riyaadixit
9820,711,509,1165,priyanka_the_explorer
9164,110,165,112,Chakshujain17
34548,330,261,417,Heisgotthestyle
345787,2423,4689,1762,deepikabutola
14612,77,82,60,chennaiwanderergirl
30765,171,396,603,Ashwinvias
9250,336,296,658,thecrazy_explorer
17002,675,97,1070,thevoguedge
24188,1543,651,1063,The_blunt_of_ombre
49109,1722,2268,1813,Kuldeepshashi
17108,970,732,441,ritikakuniyal
58883,1659,2819,2580,walkwithchennai
18290,827,787,344,Ankiihny
27159,964,1048,988,Ivneettogar
5437,1008,1018,128,alaikavasani
12901,269,339,351,fizzy_bong
9864,191,169,189,Akshay26
41861,71,2441,280,Varsha.tyagi16
111626,3526,4795,1544,iammaheshkumar
33858,725,475,806,Palletesandpaint
26097,276,316,755,twinklingtina
106326,127,584,3625,Foodiedilse
45286,262,402,634,Stylestatements.in
14845,23,22,8,indianbeautybloom
17132,694,837,693,Abhay_vashisht
17817,487,557,916,Muskan_yadv
11695,318,313,309,Foodie__indians
5347,180,532,249,richa.chandrawanshi
5250,70,130,135,Leander_reis
13231,208,336,548,goldengirl_sonalika
18841,283,826,687,Vintagebraid
17347,312,475,428,Smillyaf
67244,301,326,446,Anjali_kapoor_official
145910,431,11277,6098,perkymegs
26838,176,130,213,harsha_navalkar
124927,2898,4395,1827,Foodie_incarnate
27736,185,255,223,hemant_hkthenics
45778,215,756,465,ritikagupta
9996,45,185,397,navyathanandi
15916,2096,817,1983,ashrika__
67921,896,677,1406,Divyamisra2
76958,2456,2412,1224,trushna_parekh
2937,481,622,505,Thewesternfit
37779,529,841,711,Trend.idiom
2311,240,349,62,youths_help
23019,1141,1296,2503,wwe_ishakhurana
10979,387,1087,631,Ajmerfoodie
126533,202,801,1015,Tashveensehgal
51186,204,1402,1212,heenadhedhi
4378,29,59,100,Kumuthareddy
23527,2981,2522,3023,Akanshabhargavaa
104099,1713,2538,773,VoguEthics
14888,901,1354,1714,Iamsonalrana
30243,980,2118,4081,Kamakshi.pal
15620,243,235,911,Pratikshasharma01
70657,1456,2199,1854,Naviarora9
18386,32,44,129,Payalvshankar
26493,1490,503,1113,_sherlen_
15616,246,315,256,Shvtas
23560,788,521,532,GijoJohnofficial
17447,850,297,1206,thevoguishaffair
14606,241,105,182,anupa_anunomics
182168,764,2048,1371,Bhumika_t
202744,218,1794,3764,DilliFoodies
19914,47,142,245,trumatter
28128,305,1094,2537,thatrebelchildblogs
13177,110,261,322,archita_rajkumari
14148,286,350,542,smittencurve
21917,52,672,335,stutichangle
93862,135,1836,3065,inikhilwatts
5242,672,1268,350,devil._in_.disguise
23028,11,39,134,Stylesecretsbyjineesha
72577,142,646,1340,the_instyle_journal
26374,229,238,272,thesliceofliving
36091,2,336,1063,Djfarmeen
40369,85,104,24,myabraam
5292,80,90,37,Fatema_m92
32258,3714,2338,1117,sanil_sawant
36487,1111,1741,1159,tastingwithfingers
14098,79,421,146,ayushk9
18186,207,117,171,Prakulbakshiofficial
22452,615,555,574,riyansh_nagar
57879,1654,8611,10161,Sudhanshuthakurr
15067,467,405,727,trendzstop_
32098,3944,5618,3433,arlene_vernon
25957,106,582,514,lilboxoffashion
37472,2010,1662,3582,officialtanyachaudhari
19146,47,236,347,izzy_hipster
7161,480,498,296,Thedivinediva_
17508,984,909,1060,Swathihariharan
4739,2153,1343,2292,harsh.toke
10632,100,111,260,diya.nailart.loom
28678,352,54,618,KAURISMATICFOODIE
95723,1049,1349,1310,simplyshalini
39657,44,27,16,dhempe
6428,264,314,345,eat_therapyy
20199,357,931,480,wanderlayer
22091,309,223,197,iamrahulroyal
13808,54,487,383,Inher_paradise
3120,205,217,212,The.vogue.lust
15834,91,106,83,Ahadhalariphotography
16710,978,1029,519,cosmolifestyler
28620,151,788,721,Itsriyapaul
12468,47,17,47,_theroshninandi_
105862,6065,11204,11582,realshreyakumari
16543,177,240,109,spoiled.by.style
101099,28,22,27,love_urbanutopia
94139,1385,1736,1540,Realruchisingh
56014,536,811,610,dawatehind
11741,47,77,63,jugnu_agarwal
75014,1081,1611,1190,Pankajgajwani44
41487,104,264,254,varshavinn
43287,448,1705,3656,foodie_anshul
46833,22,6,48,Kiranguptalabel
22131,374,480,428,nupurmunot
10512,29,7,68,Diveasarin1
20887,628,84,125,suyug_the_travel_junoon
11731,176,397,451,Foodism_Siliguri
24883,283,475,548,ana_sunshine6
9609,216,213,358,minakshiiiiiiiii
6854,670,1542,798,little_jar_of_happiness
4897,29,32,45,Shilpa0830
24431,169,182,271,thefashion_divaa
45673,528,626,3695,Delhicravings
2226,160,207,247,lovingblush
24419,356,86,278,eshahindocha
12490,1566,51,112,chatori_food4soul
114095,6942,13386,11480,Don_kaurleone
40447,480,712,506,Lighthouse_foodie
43509,30,44,39,IndianFoodExpress
11468,55,320,243,tinkeringstyle
50257,163,599,1039,Goofytalkies
3923,34,15,58,Indianmommie
45883,129,500,130,Nikita.kat
42113,616,1612,655,FKMAKEUPARTIST
271487,1132,9656,5682,sonali_swami
9566,760,878,830,_mr__yadav_
10083,91,81,103,allblogged
12536,1594,1637,1369,the_rustic_tassel
3820,112,73,92,dimplessweetlife
4813,65,76,87,Myrabeautybliss
4540,92,63,66,perspectivebyjahnviarora
6602,247,373,26,Mylilworldmoin
65730,1115,1269,1447,priya.agg
10347,1067,989,675,Sanjeevxni
269407,1385,1294,2210,theorangeepistles
9545,181,306,503,Thewinsomevibe
4801,447,407,400,the.foodista
102722,2056,473,2717,shital____gohel
5494,106,29,368,rupali_aka_max13
365809,279,5525,5081,simplekaul
9690,831,935,828,ipuneettokas
35612,430,280,148,Abhishekjha09
12899,273,527,207,Bhavxni
8913,1019,1025,1569,therohitpahuja
224076,2844,8709,10450,arjunvajpai
37314,8575,2438,2469,harshtyagi509
